1.41333E+12,2014/10/15 8:40,1,30,2.186964583,-16.28652803
1.41333E+12,2014/10/15 8:45,1,14,0,-18.66535119
1.41333E+12,2014/10/15 8:50,1,21,9.71835,-18.9627
1.41333E+12,2014/10/15 8:55,1,33,15.11835,-13.30902865
1.41333E+12,2014/10/15 9:00,1,19,3.197633333,-10.94162604
1.41334E+12,2014/10/15 9:05,1,26,2.876766667,-10.97769306
1.41334E+12,2014/10/15 9:10,1,12,0.586583333,-15.0699303
1.41334E+12,2014/10/15 9:15,1,17,0.839166667,-7.379634444
1.41334E+12,2014/10/15 9:20,1,15,4.57685,-11.43715128
1.41334E+12,2014/10/15 9:25,1,9,0.430716667,-11.14419048
1.41334E+12,2014/10/15 9:30,1,11,0,-8.538424242
1.41334E+12,2014/10/15 9:35,1,11,3.504383333,-11.88631111
1.41334E+12,2014/10/15 10:35,1,11,4.201916667,-29.11587963
1.41334E+12,2014/10/15 10:50,1,9,0,-17.6306463
1.41334E+12,2014/10/15 10:55,1,19,22.61771667,-14.40619907
1.41334E+12,2014/10/15 11:00,1,18,1.012855556,-11.23275556
1.41334E+12,2014/10/15 11:05,1,7,0,-9.211680952
1.41334E+12,2014/10/15 11:10,1,24,8.739627778,-16.66256429
1.41334E+12,2014/10/15 11:15,1,24,9.365645833,-20.77034167
1.41334E+12,2014/10/15 11:20,1,23,18.3051625,-18.21017719
1.41334E+12,2014/10/15 11:25,1,19,0,-21.03757982
1.41334E+12,2014/10/15 11:30,1,56,1.105866667,-17.21974691
1.41334E+12,2014/10/15 11:35,1,85,1.435283333,-15.99618038
1.41334E+12,2014/10/15 11:40,1,148,4.543966667,-17.56738768
1.41334E+12,2014/10/15 11:45,1,68,1.893458333,-14.0072954
1.41335E+12,2014/10/15 11:50,1,28,6.960944444,-18.89636733
1.41335E+12,2014/10/15 11:55,1,29,1.96905,-19.82608827
1.41335E+12,2014/10/15 12:00,1,26,8.576241667,-14.48836061
1.41335E+12,2014/10/15 12:05,1,16,0,-13.01913229
1.41335E+12,2014/10/15 12:10,1,20,0.26095,-22.5017787
1.41335E+12,2014/10/15 12:15,1,31,2.598104167,-17.83403333
1.41335E+12,2014/10/15 12:20,1,7,0,-16.75516429
1.41335E+12,2014/10/15 12:25,1,17,12.96331667,-12.80727813
1.41335E+12,2014/10/15 12:30,1,14,9.138625,-21.41225
1.41336E+12,2014/10/15 16:35,1,10,0,-25.96819
1.41336E+12,2014/10/15 16:40,1,24,4.9454,-21.96790379
1.41336E+12,2014/10/15 16:45,1,14,0,-17.90095714
1.41336E+12,2014/10/15 16:50,1,39,0,-20.81826111
1.41336E+12,2014/10/15 16:55,1,48,2.56865,-16.15674326
1.41336E+12,2014/10/15 17:00,1,73,13.40948333,-16.07550262
1.41336E+12,2014/10/15 17:05,1,81,3.4003125,-17.94127987
1.41336E+12,2014/10/15 17:10,1,84,1.920666667,-19.93248148
1.41336E+12,2014/10/15 17:15,1,91,25.9871359,-19.70766453
1.41336E+12,2014/10/15 17:20,1,116,2.56793,-14.58964937
1.41337E+12,2014/10/15 17:25,1,122,2.171216667,-15.30074499
1.41337E+12,2014/10/15 17:30,1,127,5.5931875,-17.19478408
1.41337E+12,2014/10/15 17:35,1,82,11.67317619,-18.47271467
1.41337E+12,2014/10/15 17:40,1,75,7.941507143,-18.71073852
1.41337E+12,2014/10/15 17:45,1,36,7.346729167,-18.65596875
1.41337E+12,2014/10/15 17:50,1,42,10.87483889,-20.45956709
1.41337E+12,2014/10/15 17:55,1,50,36.71741667,-18.22333815
1.41337E+12,2014/10/15 18:00,1,38,23.51005556,-16.83150429
1.41337E+12,2014/10/15 18:05,1,40,5.415633333,-19.77755225
1.41337E+12,2014/10/15 18:10,1,58,1.863933333,-13.99168899
1.41337E+12,2014/10/15 18:15,1,27,3.853530556,-10.7780381
1.41337E+12,2014/10/15 18:20,1,8,12.726125,-14.55356944
1.41337E+12,2014/10/15 18:25,1,17,10.27288889,-11.45755357
1.41341E+12,2014/10/16 6:40,1,11,0,-18.26527879
1.41341E+12,2014/10/16 6:45,1,24,0,-12.06059236
1.41341E+12,2014/10/16 6:50,1,12,0,-18.17034583
1.41341E+12,2014/10/16 6:55,1,30,1.411966667,-13.49803046
